Time,CPU_CAP,CPU_USAGE,MEM_CAP,MEM_USAGE,CPU_AVAI,MEM_AVAI,NET_IN,NET_OUT,Label
18331,1.10,756,4445.0,1414.0,10702.0,16102939.0,1.10,756,0
18332,1.050,770,4438.0,1410.0,10661.0,16003392.0,1.050,770,0
18333,1.230,708,4402.0,1406.0,10568.0,15818119.0,1.230,708,0
18334,0.990,752,4402.0,1402.0,10595.0,15852745.0,0.990,752,0
18335,0.970,718,4420.0,1395.0,10587.0,15850641.0,0.970,718,0
18336,1.270,758,4443.0,1413.0,10555.0,15930625.0,1.270,758,0
18337,1.080,740,4444.0,1407.0,10553.0,15982343.0,1.080,740,0
18338,1.20,741,4479.0,1424.0,10521.0,16046475.0,1.20,741,0
18339,0.930,743,4471.0,1419.0,10559.0,16087773.0,0.930,743,0
18340,1.050,734,4471.0,1419.0,10549.0,16081138.0,1.050,734,0
18341,0.930,765,4485.0,1415.0,10561.0,16064048.0,0.930,765,0
18342,1.080,732,4550.0,1397.0,10573.0,16202745.0,1.080,732,0
18343,1.290,744,4570.0,1401.0,10551.0,16296923.0,1.290,744,0
18344,1.0,712,4505.0,1414.0,10550.0,16303225.0,1.0,712,0
18345,1.070,765,4537.0,1410.0,10567.0,16263370.0,1.070,765,0
18346,1.180,734,4572.0,1435.0,10607.0,16289126.0,1.180,734,0
18347,1.760,761,4541.0,1414.0,10593.0,16359185.0,1.760,761,0
18348,1.090,763,4558.0,1431.0,10613.0,16393999.0,1.090,763,0
18349,1.020,778,4590.0,1413.0,10611.0,16394629.0,1.020,778,0
18350,1.10,771,4580.0,1421.0,10597.0,16409688.0,1.10,771,0
18351,1.0,727,4612.0,1428.0,10682.0,16458037.0,1.0,727,0
18352,0.9399999999999999,748,4617.0,1437.0,10697.0,16489345.0,0.9399999999999999,748,0
18353,0.970,723,4613.0,1409.0,10694.0,16562744.0,0.970,723,0
18354,1.280,747,4586.0,1407.0,10688.0,16606988.0,1.280,747,0
18355,0.970,719,4609.0,1422.0,10663.0,16527624.0,0.970,719,0
18356,0.910,758,4629.0,1433.0,10695.0,16482224.0,0.910,758,0
18357,1.180,740,4628.0,1432.0,10719.0,16452518.0,1.180,740,0
18358,0.960,737,4601.0,1418.0,10734.0,16550740.0,0.960,737,0
18359,1.060,788,4626.0,1420.0,10778.0,16585833.0,1.060,788,0
18360,1.190,727,4617.0,1421.0,10760.0,16591969.0,1.190,727,0
18361,1.310,753,4615.0,1426.0,10752.0,16561646.0,1.310,753,0
18362,0.8100000000000001,796,4643.0,1421.0,10729.0,16539325.0,0.8100000000000001,796,0
18363,1.150,754,4603.0,1425.0,10685.0,16391607.0,1.150,754,0
18364,1.190,757,4599.0,1416.0,10653.0,16327380.0,1.190,757,0
18365,1.550,781,4608.0,1436.0,10643.0,16247464.0,1.550,781,0
18366,1.030,759,4574.0,1449.0,10629.0,16267423.0,1.030,759,0
18367,1.030,729,4574.0,1433.0,10611.0,16207330.0,1.030,729,0
18368,1.290,738,4583.0,1435.0,10610.0,16281778.0,1.290,738,0
18369,1.080,762,4561.0,1452.0,10572.0,16301782.0,1.080,762,0
18370,1.120,746,4601.0,1442.0,10589.0,16245732.0,1.120,746,0
18371,1.050,700,4618.0,1450.0,10585.0,16277216.0,1.050,700,0
18372,1.040,744,4602.0,1417.0,10574.0,16379325.0,1.040,744,0
18373,1.020,736,4587.0,1452.0,10590.0,16383085.0,1.020,736,0
18374,1.080,734,4598.0,1436.0,10618.0,16277977.0,1.080,734,0
18375,1.060,771,4616.0,1414.0,10597.0,16329607.0,1.060,771,0
18376,1.120,785,4591.0,1440.0,10592.0,16312595.0,1.120,785,0
18377,1.230,781,4611.0,1447.0,10588.0,16295101.0,1.230,781,0
18378,1.470,751,4594.0,1450.0,10588.0,16264688.0,1.470,751,0
18379,1.130,788,4635.0,1459.0,10611.0,16340376.0,1.130,788,0
18380,1.510,761,4654.0,1442.0,10598.0,16333123.0,1.510,761,0
18381,0.990,742,4670.0,1438.0,10626.0,16474736.0,0.990,742,0
18382,1.310,789,4652.0,1451.0,10604.0,16490785.0,1.310,789,0
18383,1.110,768,4659.0,1429.0,10624.0,16352642.0,1.110,768,0
18384,1.030,738,4659.0,1445.0,10628.0,16386618.0,1.030,738,0
18385,1.330,746,4682.0,1437.0,10631.0,16416306.0,1.330,746,0
18386,0.910,772,4655.0,1444.0,10601.0,16377699.0,0.910,772,0
18387,1.350,774,4641.0,1446.0,10589.0,16373340.0,1.350,774,0
18388,1.40,768,4630.0,1446.0,10545.0,16284805.0,1.40,768,0
18389,1.130,757,4593.0,1415.0,10455.0,16224830.0,1.130,757,0
18390,1.30,759,4593.0,1441.0,10440.0,15997651.0,1.30,759,0
18391,0.960,755,4569.0,1466.0,10456.0,16038675.0,0.960,755,0
18392,1.0,749,4560.0,1453.0,10441.0,16004489.0,1.0,749,0
18393,1.230,739,4563.0,1426.0,10393.0,15905865.0,1.230,739,0
18394,1.050,791,4542.0,1417.0,10346.0,15927189.0,1.050,791,0
18395,1.370,753,4539.0,1453.0,10301.0,15898427.0,1.370,753,0
18396,1.120,694,4518.0,1454.0,10332.0,15844407.0,1.120,694,0
18397,1.050,713,4541.0,1458.0,10320.0,15977497.0,1.050,713,0
18398,1.120,739,4530.0,1494.0,10311.0,15963313.0,1.120,739,0
18399,1.210,734,4534.0,1468.0,10322.0,15976717.0,1.210,734,0
18400,1.120,739,4549.0,1451.0,10357.0,15924999.0,1.120,739,0
18401,0.970,764,4535.0,1463.0,10356.0,15984774.0,0.970,764,0
18402,1.290,735,4562.0,1463.0,10389.0,16044447.0,1.290,735,0
18403,1.080,748,4599.0,1458.0,10407.0,16040651.0,1.080,748,0
18404,1.130,742,4548.0,1491.0,10439.0,16168329.0,1.130,742,0
18405,1.010,767,4581.0,1453.0,10448.0,16182634.0,1.010,767,0
18406,1.170,739,4590.0,1448.0,10477.0,16299147.0,1.170,739,0
18407,1.170,721,4640.0,1436.0,10473.0,16346459.0,1.170,721,0
18408,1.150,725,4630.0,1444.0,10491.0,16339630.0,1.150,725,0
18409,1.090,768,4621.0,1461.0,10564.0,16390685.0,1.090,768,0
18410,1.150,748,4655.0,1460.0,10575.0,16455687.0,1.150,748,0
18411,1.120,766,4668.0,1454.0,10596.0,16507693.0,1.120,766,0
18412,1.040,741,4637.0,1473.0,10590.0,16590297.0,1.040,741,0
18413,1.190,745,4672.0,1465.0,10665.0,16560645.0,1.190,745,0
18414,1.180,755,4738.0,1472.0,10636.0,16590040.0,1.180,755,0
18415,1.090,722,4726.0,1446.0,10664.0,16567204.0,1.090,722,0
18416,1.170,762,4728.0,1457.0,10675.0,16580113.0,1.170,762,0
18417,1.110,756,4733.0,1458.0,10724.0,16593591.0,1.110,756,0
18418,1.110,747,4725.0,1466.0,10739.0,16641243.0,1.110,747,0
18419,1.320,758,4795.0,1491.0,10724.0,16614277.0,1.320,758,0
18420,1.20,771,4779.0,1472.0,10780.0,16638073.0,1.20,771,0
18421,1.210,755,4764.0,1474.0,10794.0,16769968.0,1.210,755,0
18422,1.220,811,4800.0,1461.0,10803.0,16788796.0,1.220,811,0
18423,1.090,758,4789.0,1476.0,10805.0,16692351.0,1.090,758,0
18424,1.10,730,4836.0,1470.0,10900.0,16808827.0,1.10,730,0
18425,1.290,751,4821.0,1480.0,10814.0,16902899.0,1.290,751,0
18426,1.130,755,4879.0,1469.0,10908.0,16775485.0,1.130,755,0
18427,1.050,761,4854.0,1483.0,10965.0,16873549.0,1.050,761,0
18428,1.280,760,4853.0,1477.0,11024.0,16968490.0,1.280,760,0
18429,1.420,709,4844.0,1473.0,10987.0,17079470.0,1.420,709,0
18430,1.0,734,4821.0,1464.0,11002.0,17012896.0,1.0,734,0
18431,0.960,754,4886.0,1464.0,11024.0,16908929.0,0.960,754,0
18432,1.180,753,4903.0,1461.0,11047.0,16939460.0,1.180,753,0
18433,0.90,781,4876.0,1462.0,11079.0,16944575.0,0.90,781,0
18434,1.190,762,4905.0,1458.0,11086.0,16970080.0,1.190,762,0
18435,1.260,739,4881.0,1473.0,11123.0,16976261.0,1.260,739,0
18436,0.90,736,4841.0,1456.0,11106.0,16920073.0,0.90,736,0
18437,1.0,713,4890.0,1469.0,11102.0,16852629.0,1.0,713,0
18438,1.180,783,4877.0,1470.0,11178.0,17044162.0,1.180,783,0
18439,1.210,762,4908.0,1474.0,11216.0,17186641.0,1.210,762,0
18440,1.110,761,4911.0,1473.0,11257.0,17135603.0,1.110,761,0
18441,1.120,731,4920.0,1477.0,11324.0,17270896.0,1.120,731,0
18442,0.930,763,4944.0,1485.0,11336.0,17347260.0,0.930,763,0
18443,1.190,758,4958.0,1478.0,11394.0,17329430.0,1.190,758,0
18444,1.180,745,4983.0,1473.0,11460.0,17395871.0,1.180,745,0
18445,1.150,768,4991.0,1447.0,11474.0,17442370.0,1.150,768,0
18446,1.220,772,4960.0,1451.0,11466.0,17540685.0,1.220,772,0
18447,1.160,759,4970.0,1492.0,11476.0,17508041.0,1.160,759,0
18448,1.030,736,4986.0,1466.0,11501.0,17464460.0,1.030,736,0
18449,1.170,761,5004.0,1472.0,11595.0,17479776.0,1.170,761,0
18450,1.340,759,5028.0,1495.0,11579.0,17628243.0,1.340,759,0
18451,1.120,789,5023.0,1483.0,11571.0,17674787.0,1.120,789,0
18452,1.220,752,5048.0,1489.0,11585.0,17702513.0,1.220,752,0
18453,1.120,753,5038.0,1470.0,11630.0,17581175.0,1.120,753,0
18454,0.890,768,5058.0,1487.0,11666.0,17629595.0,0.890,768,0
18455,1.080,786,5078.0,1481.0,11663.0,17717585.0,1.080,786,0
18456,1.20,755,5104.0,1466.0,11630.0,17750527.0,1.20,755,0
18457,1.110,770,5067.0,1485.0,11701.0,17586407.0,1.110,770,0
18458,1.260,763,5101.0,1458.0,11687.0,17655897.0,1.260,763,0
18459,1.230,764,5053.0,1469.0,11700.0,17723882.0,1.230,764,0
18460,0.950,734,5010.0,1495.0,11714.0,17713094.0,0.950,734,0
18461,1.20,753,5045.0,1495.0,11685.0,17577833.0,1.20,753,0
18462,1.160,772,5018.0,1493.0,11644.0,17431248.0,1.160,772,0
18463,0.920,763,5046.0,1499.0,11688.0,17431783.0,0.920,763,0
18464,1.240,764,4994.0,1504.0,11685.0,17566223.0,1.240,764,0
18465,1.090,805,4973.0,1505.0,11658.0,17472108.0,1.090,805,0
18466,1.20,749,4988.0,1490.0,11672.0,17336712.0,1.20,749,0
18467,1.230,796,4970.0,1480.0,11625.0,17294361.0,1.230,796,0
18468,1.140,768,4994.0,1509.0,11665.0,17254378.0,1.140,768,0
18469,0.980,757,5031.0,1481.0,11705.0,17482293.0,0.980,757,0
18470,1.140,809,5025.0,1488.0,11708.0,17480742.0,1.140,809,0
18471,1.230,760,5036.0,1477.0,11744.0,17564944.0,1.230,760,0
18472,1.0,781,5060.0,1488.0,11635.0,17484063.0,1.0,781,0
18473,1.210,765,5042.0,1508.0,11841.0,17625872.0,1.210,765,0
18474,0.950,750,5073.0,1499.0,11810.0,17686244.0,0.950,750,0
18475,1.010,747,5107.0,1498.0,11869.0,17753196.0,1.010,747,0
18476,1.090,810,5080.0,1489.0,11837.0,17600609.0,1.090,810,0
18477,0.920,751,5068.0,1488.0,11862.0,17569867.0,0.920,751,0
18478,1.220,745,5074.0,1484.0,12005.0,17554977.0,1.220,745,0
18479,1.380,753,5135.0,1497.0,12050.0,17773459.0,1.380,753,0
18480,1.030,770,5110.0,1504.0,12038.0,17782053.0,1.030,770,0
18481,1.050,751,5081.0,1481.0,12069.0,17773323.0,1.050,751,0
18482,1.310,805,5084.0,1488.0,12049.0,17748223.0,1.310,805,0
18483,1.30,790,5134.0,1504.0,12095.0,17534426.0,1.30,790,0
18484,1.020,760,5213.0,1493.0,12156.0,17898848.0,1.020,760,0
18485,1.180,809,5214.0,1524.0,12277.0,18010960.0,1.180,809,0
18486,0.9399999999999999,779,5174.0,1504.0,12257.0,18135052.0,0.9399999999999999,779,0
18487,1.160,783,5188.0,1485.0,12196.0,18124721.0,1.160,783,0
18488,0.990,807,5149.0,1477.0,12250.0,17973629.0,0.990,807,0
18489,1.090,739,5170.0,1489.0,12279.0,18015739.0,1.090,739,0
18490,1.320,782,5161.0,1512.0,12320.0,17986523.0,1.320,782,0
18491,1.210,774,5226.0,1484.0,12350.0,17964830.0,1.210,774,0
18492,1.230,787,5263.0,1481.0,12425.0,17957588.0,1.230,787,0
18493,1.240,770,5264.0,1494.0,12442.0,17993966.0,1.240,770,0
18494,1.290,765,5226.0,1512.0,12555.0,18182390.0,1.290,765,0
18495,1.250,786,5291.0,1516.0,12643.0,18302268.0,1.250,786,0
18496,1.160,767,5335.0,1527.0,12769.0,18477430.0,1.160,767,0
18497,1.050,774,5332.0,1528.0,12949.0,18679671.0,1.050,774,0
18498,1.370,910,5373.0,1501.0,13152.0,18793403.0,1.370,910,0
18499,1.140,778,5375.0,1504.0,13298.0,19159472.0,1.140,778,0
18500,1.760,925,5435.0,1496.0,13342.0,19176255.0,1.760,925,0
18501,1.280,868,5418.0,1527.0,13434.0,19305685.0,1.280,868,0
18502,1.10,815,5397.0,1490.0,13464.0,19320429.0,1.10,815,0
18503,1.310,784,5462.0,1501.0,13568.0,19314248.0,1.310,784,0
18504,1.230,823,5459.0,1509.0,13624.0,19458914.0,1.230,823,0
18505,1.220,766,5448.0,1498.0,13601.0,19467354.0,1.220,766,0
18506,1.340,809,5421.0,1516.0,13563.0,19213203.0,1.340,809,0
18507,1.520,786,5401.0,1518.0,13571.0,18949809.0,1.520,786,0
18508,1.070,802,5465.0,1507.0,13618.0,18921342.0,1.070,802,0
18509,1.230,821,5436.0,1518.0,13579.0,19178793.0,1.230,821,0
18510,1.30,835,5456.0,1504.0,13678.0,19228714.0,1.30,835,0
18511,1.010,843,5427.0,1515.0,13660.0,19270678.0,1.010,843,0
18512,0.990,908,5473.0,1526.0,13659.0,19201108.0,0.990,908,0
18513,0.910,744,5418.0,1510.0,13727.0,19072493.0,0.910,744,0
18514,1.540,862,5387.0,1506.0,13691.0,19048567.0,1.540,862,0
18515,1.310,802,5338.0,1488.0,13667.0,19042161.0,1.310,802,0
18516,1.140,822,5343.0,1499.0,13566.0,18888681.0,1.140,822,0
18517,1.090,758,5365.0,1521.0,13615.0,18827707.0,1.090,758,0
18518,0.9399999999999999,868,5408.0,1509.0,13733.0,18960793.0,0.9399999999999999,868,0
18519,1.040,821,5412.0,1503.0,13790.0,19089433.0,1.040,821,0
18520,1.530,794,5378.0,1488.0,13706.0,19040549.0,1.530,794,0
18521,1.060,808,5414.0,1502.0,13824.0,19039201.0,1.060,808,0
18522,1.210,792,5405.0,1506.0,13867.0,19218055.0,1.210,792,0
18523,0.990,803,5433.0,1505.0,13869.0,19261494.0,0.990,803,0
18524,1.110,802,5438.0,1516.0,13902.0,19257446.0,1.110,802,0
18525,1.050,803,5431.0,1511.0,13899.0,19246737.0,1.050,803,0
18526,1.50,848,5432.0,1528.0,13961.0,19148733.0,1.50,848,0
18527,0.990,784,5451.0,1509.0,14019.0,19093888.0,0.990,784,0
18528,0.960,781,5471.0,1512.0,14053.0,19189394.0,0.960,781,0
18529,1.370,815,5471.0,1524.0,14119.0,19290275.0,1.370,815,0
18530,1.340,815,5514.0,1502.0,14238.0,19420541.0,1.340,815,0
18531,0.990,786,5507.0,1487.0,14294.0,19536598.0,0.990,786,0
18532,1.350,801,5548.0,1500.0,14416.0,19611891.0,1.350,801,0
18533,1.30,763,5538.0,1493.0,14520.0,19755578.0,1.30,763,0
18534,1.090,811,5527.0,1503.0,14390.0,19830865.0,1.090,811,0
18535,1.490,810,5559.0,1508.0,14427.0,19556487.0,1.490,810,0
18536,1.470,809,5619.0,1496.0,14562.0,19527911.0,1.470,809,0
18537,1.440,783,5592.0,1493.0,14654.0,19909482.0,1.440,783,0
18538,1.180,809,5652.0,1512.0,14693.0,19990543.0,1.180,809,0
18539,1.110,828,5685.0,1501.0,14748.0,20113707.0,1.110,828,0
18540,1.080,778,5645.0,1500.0,14790.0,20182264.0,1.080,778,0
18541,1.270,746,5669.0,1500.0,14704.0,20050983.0,1.270,746,0
18542,1.610,763,5622.0,1503.0,14675.0,19729736.0,1.610,763,0
18543,1.060,777,5672.0,1493.0,14740.0,19714404.0,1.060,777,0
18544,1.180,764,5626.0,1512.0,14849.0,20019100.0,1.180,764,0
18545,0.990,759,5665.0,1526.0,14882.0,20114304.0,0.990,759,0
18546,1.040,815,5744.0,1500.0,14992.0,20134998.0,1.040,815,0
18547,1.140,841,5697.0,1511.0,15110.0,20170585.0,1.140,841,0
18548,1.140,794,5792.0,1497.0,15285.0,20393778.0,1.140,794,0
18549,0.870,765,5768.0,1495.0,15314.0,20577792.0,0.870,765,0
18550,1.130,786,5720.0,1495.0,15486.0,20630296.0,1.130,786,0
18551,1.470,855,5744.0,1521.0,15544.0,20748414.0,1.470,855,0
18552,1.120,851,5735.0,1507.0,15461.0,20806173.0,1.120,851,0
18553,1.130,801,5740.0,1512.0,15543.0,20619925.0,1.130,801,0
18554,0.870,803,5762.0,1489.0,15653.0,20804933.0,0.870,803,0
18555,0.80,815,5857.0,1505.0,15806.0,20889264.0,0.80,815,0
18556,1.130,824,5883.0,1512.0,15907.0,21194924.0,1.130,824,0
18557,1.650,865,5823.0,1519.0,15926.0,21332235.0,1.650,865,0
18558,1.280,801,5908.0,1524.0,16044.0,21212563.0,1.280,801,0
18559,1.130,800,5916.0,1492.0,15989.0,21330350.0,1.130,800,0
18560,1.160,836,5903.0,1500.0,15999.0,21135327.0,1.160,836,0
18561,1.040,787,5889.0,1513.0,16069.0,21065064.0,1.040,787,0
18562,1.140,812,5925.0,1507.0,16076.0,21092499.0,1.140,812,0
18563,1.140,795,5926.0,1503.0,16039.0,20968437.0,1.140,795,0
18564,1.0,827,5902.0,1513.0,16085.0,21082634.0,1.0,827,0
18565,0.980,801,5893.0,1493.0,16092.0,21008206.0,0.980,801,0
18566,1.010,801,5846.0,1508.0,16119.0,20955918.0,1.010,801,0
18567,1.390,794,5814.0,1513.0,16114.0,20951675.0,1.390,794,0
18568,0.990,809,5797.0,1508.0,16028.0,20864542.0,0.990,809,0
18569,1.250,775,5813.0,1488.0,16074.0,20685679.0,1.250,775,0
18570,1.150,832,5792.0,1500.0,16101.0,20839727.0,1.150,832,0
18571,1.370,830,5810.0,1500.0,16092.0,20865530.0,1.370,830,0
18572,1.350,838,5805.0,1499.0,16101.0,20694731.0,1.350,838,0
18573,0.950,774,5867.0,1502.0,16107.0,20673603.0,0.950,774,0
18574,1.160,795,5858.0,1501.0,16145.0,20764606.0,1.160,795,0
18575,1.310,833,5830.0,1491.0,16118.0,20907568.0,1.310,833,0
18576,1.210,792,5778.0,1481.0,16148.0,20698904.0,1.210,792,0
18577,1.030,737,5792.0,1461.0,16157.0,20748193.0,1.030,737,0
18578,1.180,796,5736.0,1489.0,16199.0,20626096.0,1.180,796,0
18579,1.10,797,5794.0,1500.0,16236.0,20731312.0,1.10,797,0
18580,0.920,802,5806.0,1488.0,16228.0,20788116.0,0.920,802,0
18581,0.890,792,5786.0,1489.0,16254.0,20916538.0,0.890,792,0
18582,0.980,838,5721.0,1476.0,16286.0,20875492.0,0.980,838,0
18583,1.180,819,5710.0,1488.0,16282.0,20730633.0,1.180,819,0
18584,1.030,814,5710.0,1509.0,16227.0,20709020.0,1.030,814,0
18585,1.010,824,5661.0,1489.0,16234.0,20634221.0,1.010,824,0
18586,1.420,753,5698.0,1482.0,16283.0,20566798.0,1.420,753,0
18587,1.040,810,5674.0,1477.0,16297.0,20817481.0,1.040,810,0
18588,0.970,831,5682.0,1478.0,16382.0,20814089.0,0.970,831,0
18589,1.050,783,5741.0,1462.0,16328.0,20959135.0,1.050,783,0
18590,1.240,811,5683.0,1470.0,16383.0,20869728.0,1.240,811,0
18591,1.030,807,5694.0,1483.0,16393.0,20845037.0,1.030,807,0
18592,0.980,804,5710.0,1479.0,16391.0,20766052.0,0.980,804,0
18593,1.10,802,5768.0,1477.0,16494.0,20851743.0,1.10,802,0
18594,1.160,805,5699.0,1471.0,16556.0,20976498.0,1.160,805,0
18595,1.080,762,5729.0,1477.0,16631.0,21150032.0,1.080,762,0
18596,1.140,811,5801.0,1504.0,16626.0,21336851.0,1.140,811,0
18597,1.130,812,5870.0,1482.0,16730.0,21247489.0,1.130,812,0
18598,0.9399999999999999,834,5884.0,1485.0,16826.0,21419728.0,0.9399999999999999,834,0
18599,1.120,837,5895.0,1497.0,16952.0,21656224.0,1.120,837,0
18600,1.10,809,5873.0,1501.0,17041.0,21784052.0,1.10,809,0
18601,1.540,791,5945.0,1462.0,17147.0,21791584.0,1.540,791,0
18602,0.950,808,5927.0,1478.0,17220.0,21879720.0,0.950,808,0
18603,1.0,794,5909.0,1478.0,17176.0,21822811.0,1.0,794,0
18604,1.270,907,5902.0,1478.0,17203.0,21799549.0,1.270,907,0
18605,1.050,831,5880.0,1486.0,17151.0,21651827.0,1.050,831,0
18606,1.130,738,5864.0,1478.0,17217.0,21479743.0,1.130,738,0
18607,1.330,770,5848.0,1495.0,17245.0,21723433.0,1.330,770,0
18608,1.380,856,5891.0,1487.0,17277.0,21868449.0,1.380,856,0
18609,0.930,792,5915.0,1468.0,17262.0,21954572.0,0.930,792,0
18610,0.880,820,5909.0,1479.0,17257.0,21687838.0,0.880,820,0
18611,0.840,828,5905.0,1472.0,17307.0,21544341.0,0.840,828,0
18612,0.980,765,5892.0,1472.0,17224.0,21644718.0,0.980,765,0
18613,0.960,818,5798.0,1484.0,17215.0,21441276.0,0.960,818,0
18614,1.090,789,5768.0,1471.0,17226.0,21535542.0,1.090,789,0
18615,1.220,792,5806.0,1451.0,17244.0,21572765.0,1.220,792,0
18616,1.10,784,5825.0,1461.0,17267.0,21770523.0,1.10,784,0
18617,0.920,835,5845.0,1449.0,17192.0,21883813.0,0.920,835,0
18618,1.230,794,5912.0,1456.0,17200.0,21553521.0,1.230,794,0
18619,1.330,808,5881.0,1460.0,17225.0,21639292.0,1.330,808,0
18620,1.440,738,5855.0,1458.0,17243.0,21738045.0,1.440,738,0
18621,1.020,825,5871.0,1461.0,17239.0,21757687.0,1.020,825,0
18622,1.160,788,5824.0,1475.0,17230.0,21888283.0,1.160,788,0
18623,1.050,830,5862.0,1462.0,17244.0,21747316.0,1.050,830,0
18624,1.050,795,5829.0,1468.0,17222.0,21777253.0,1.050,795,0
18625,1.140,796,5765.0,1461.0,17183.0,21776059.0,1.140,796,0
18626,0.840,806,5694.0,1479.0,17128.0,21480304.0,0.840,806,0
18627,1.080,759,5740.0,1447.0,16964.0,21304170.0,1.080,759,0
18628,1.430,775,5700.0,1474.0,17124.0,21328018.0,1.430,775,0
18629,0.980,797,5741.0,1438.0,17103.0,21524621.0,0.980,797,0
18630,1.010,788,5668.0,1436.0,17108.0,21524573.0,1.010,788,0
18631,1.170,785,5644.0,1433.0,17121.0,21516474.0,1.170,785,0
18632,0.980,799,5700.0,1457.0,17116.0,21502242.0,0.980,799,0
18633,0.860,808,5664.0,1438.0,17116.0,21327419.0,0.860,808,0
18634,0.90,764,5693.0,1448.0,17071.0,21353832.0,0.90,764,0
18635,1.450,783,5609.0,1437.0,17004.0,21263917.0,1.450,783,0
18636,1.640,774,5538.0,1407.0,16898.0,21129165.0,1.640,774,0
18637,1.190,738,5531.0,1439.0,16920.0,20822988.0,1.190,738,0
18638,1.430,767,5477.0,1453.0,16805.0,20947065.0,1.430,767,0
18639,1.030,810,5480.0,1423.0,16814.0,20978856.0,1.030,810,0
18640,0.8100000000000001,796,5403.0,1413.0,16822.0,20889767.0,0.8100000000000001,796,0
18641,1.0,793,5393.0,1418.0,16831.0,20929193.0,1.0,793,0
18642,1.040,773,5389.0,1419.0,16720.0,20844163.0,1.040,773,0
18643,0.750,811,5325.0,1452.0,16657.0,20707661.0,0.750,811,0
18644,1.080,772,5314.0,1411.0,16479.0,20576966.0,1.080,772,0
18645,0.920,749,5273.0,1419.0,16412.0,20377140.0,0.920,749,0
18646,0.980,745,5330.0,1415.0,16425.0,20298540.0,0.980,745,0
18647,1.010,773,5278.0,1418.0,16295.0,20381949.0,1.010,773,0
18648,1.050,774,5233.0,1427.0,16264.0,20254090.0,1.050,774,0
18649,1.10,761,5242.0,1422.0,16238.0,20145779.0,1.10,761,0
18650,1.120,739,5193.0,1425.0,16182.0,20169883.0,1.120,739,0
18651,1.040,758,5231.0,1395.0,16083.0,20041530.0,1.040,758,0
18652,1.10,751,5192.0,1399.0,16062.0,20072222.0,1.10,751,0
18653,0.80,712,5181.0,1414.0,16058.0,20022351.0,0.80,712,0
18654,0.850,747,5104.0,1409.0,15964.0,19989590.0,0.850,747,0
18655,1.220,748,5100.0,1401.0,15997.0,19875080.0,1.220,748,0
18656,1.070,757,5122.0,1394.0,15939.0,19887298.0,1.070,757,0
18657,1.090,757,5064.0,1398.0,15931.0,19899138.0,1.090,757,0
18658,0.850,735,5040.0,1389.0,15878.0,19857733.0,0.850,735,0
18659,1.050,747,5020.0,1386.0,15685.0,19623887.0,1.050,747,0
18660,1.080,727,4992.0,1401.0,15605.0,19496217.0,1.080,727,0
18661,0.820,760,4945.0,1388.0,15558.0,19333446.0,0.820,760,0
18662,0.930,732,4904.0,1391.0,15342.0,19317490.0,0.930,732,0
18663,0.90,727,4904.0,1400.0,15182.0,18958129.0,0.90,727,0
18664,0.990,717,4864.0,1378.0,15075.0,18903894.0,0.990,717,0
18665,1.090,734,4824.0,1376.0,14942.0,18743445.0,1.090,734,0
18666,1.0,716,4823.0,1373.0,14977.0,18566750.0,1.0,716,0
18667,0.750,747,4783.0,1371.0,14828.0,18517170.0,0.750,747,0
18668,0.830,703,4736.0,1353.0,14686.0,18530483.0,0.830,703,0
18669,1.220,737,4704.0,1363.0,14644.0,18505683.0,1.220,737,0
18670,0.760,725,4689.0,1363.0,14579.0,18233231.0,0.760,725,0
18671,1.030,722,4624.0,1380.0,14537.0,18087203.0,1.030,722,0
18672,1.090,722,4610.0,1366.0,14414.0,18158217.0,1.090,722,0
18673,0.90,723,4595.0,1397.0,14238.0,18045109.0,0.90,723,0
18674,0.860,712,4584.0,1368.0,14296.0,18070950.0,0.860,712,0
18675,0.830,700,4552.0,1360.0,14247.0,17994370.0,0.830,700,0
18676,0.890,710,4482.0,1355.0,14161.0,17903779.0,0.890,710,0
18677,0.780,733,4518.0,1356.0,13929.0,17733127.0,0.780,733,0
18678,0.770,709,4426.0,1345.0,13722.0,17430170.0,0.770,709,0
18679,0.9399999999999999,704,4407.0,1361.0,13654.0,17238464.0,0.9399999999999999,704,0
18680,1.010,684,4346.0,1362.0,13499.0,17086147.0,1.010,684,0
18681,1.090,721,4321.0,1365.0,13521.0,16926803.0,1.090,721,0
18682,0.750,708,4350.0,1364.0,13394.0,16968582.0,0.750,708,0
18683,0.6899999999999999,689,4312.0,1362.0,13331.0,16946048.0,0.6899999999999999,689,0
18684,0.950,710,4282.0,1337.0,13303.0,16906275.0,0.950,710,0
18685,0.90,712,4185.0,1365.0,13167.0,16813277.0,0.90,712,0
18686,0.830,696,4077.0,1347.0,13102.0,16617237.0,0.830,696,0
18687,1.040,711,4145.0,1356.0,13007.0,16628285.0,1.040,711,0
18688,1.050,713,4091.0,1360.0,12911.0,16455662.0,1.050,713,0
18689,0.920,678,4077.0,1322.0,12765.0,16249217.0,0.920,678,0
18690,0.930,690,4053.0,1331.0,12665.0,16044492.0,0.930,690,0
18691,0.790,696,3958.0,1318.0,12521.0,15860519.0,0.790,696,0
18692,0.860,694,3972.0,1346.0,12366.0,15671898.0,0.860,694,0
18693,0.890,716,4001.0,1307.0,12350.0,15630146.0,0.890,716,0
18694,1.060,715,3973.0,1308.0,12299.0,15669422.0,1.060,715,0
