Time,CPU_CAP,CPU_USAGE,MEM_CAP,MEM_USAGE,CPU_AVAI,MEM_AVAI,NET_IN,NET_OUT,Label,Score
16055,0.73,551,633.0,1093.0,1776.0,2398681.0,0.73,551,1,0.553132280675
16056,1.1,606,629.0,1145.0,1753.0,2297926.0,1.1,606,1,0.0
16057,1.15,553,611.0,1151.0,1728.0,2275737.0,1.15,553,1,0.0
16058,0.71,508,609.0,1061.0,1718.0,2170726.0,0.71,508,1,0.0
16059,1.18,618,585.0,1004.0,1670.0,2110007.0,1.18,618,1,0.0
16060,0.94,593,617.0,1156.0,1750.0,2082005.0,0.94,593,2,0.0
16061,0.67,570,636.0,1113.0,1768.0,2259609.0,0.67,570,1,0.0
16062,0.66,584,614.0,1052.0,1688.0,2268626.0,0.66,584,1,0.0
16063,0.8,624,582.0,1137.0,1679.0,2128698.0,0.8,624,1,0.0
16064,0.59,512,599.0,1084.0,1684.0,2071638.0,0.59,512,1,0.0
16065,0.64,558,579.0,1078.0,1657.0,2059291.0,0.64,558,2,0.0
16066,1.1,560,574.0,1038.0,1631.0,2028730.0,1.1,560,0,0.0
16067,2.13,531,578.0,1045.0,1645.0,2013549.0,2.13,531,1,0.0
16068,0.59,553,589.0,1106.0,1645.0,2041250.0,0.59,553,1,0.0
16069,1.64,540,563.0,1057.0,1592.0,1965420.0,1.64,540,1,0.529837725677
16070,0.54,576,764.0,1077.0,2408.0,2075317.0,0.54,576,1,0.0
16071,0.51,581,1005.0,1128.0,3246.0,3114892.0,0.51,581,1,0.893274611574
16072,0.69,531,1123.0,1058.0,3713.0,3734086.0,0.69,531,1,0.0
16073,0.68,617,1143.0,1056.0,3844.0,3995387.0,0.68,617,2,0.0
16074,0.84,537,1123.0,1094.0,3693.0,4072338.0,0.84,537,0,0.0
16075,0.81,626,1061.0,1098.0,3458.0,3999207.0,0.81,626,0,0.0
16076,1.62,620,1023.0,1054.0,3375.0,3705008.0,1.62,620,1,0.999463964315
16077,0.74,578,961.0,1143.0,3187.0,3398765.0,0.74,578,1,0.995338423866
16078,1.05,646,976.0,1126.0,3246.0,3226356.0,1.05,646,1,0.99513003833
16079,0.72,630,971.0,1121.0,3140.0,3293062.0,0.72,630,1,0.991190867564
16080,1.27,555,931.0,1094.0,3079.0,3250336.0,1.27,555,1,0.585462576171
16081,1.28,568,940.0,1069.0,3089.0,3175161.0,1.28,568,1,0.610932327197
16082,1.17,549,936.0,1040.0,3111.0,3217208.0,1.17,549,1,0.800665056505
16083,1.08,580,924.0,1096.0,3083.0,3234483.0,1.08,580,1,0.625288849027
16084,0.9,566,872.0,1119.0,2870.0,3188258.0,0.9,566,1,0.669579023202
16085,0.73,573,805.0,1089.0,2645.0,2959514.0,0.73,573,1,0.693748761004
16086,0.86,572,758.0,1072.0,2535.0,2784911.0,0.86,572,2,0.923869267357
16087,0.65,680,708.0,1042.0,2218.0,2666770.0,0.65,680,0,0.892694827296
16088,0.91,552,640.0,1046.0,1975.0,2428272.0,0.91,552,1,0.508428469698
16089,0.65,537,631.0,1123.0,1938.0,2203197.0,0.65,537,1,0.0
16090,0.9,576,639.0,1042.0,1965.0,2198467.0,0.9,576,1,0.0
16091,1.7,514,617.0,1078.0,1865.0,2222472.0,1.7,514,1,0.541663776623
16092,0.89,521,587.0,1069.0,1759.0,2110305.0,0.89,521,1,0.0
16093,0.57,557,598.0,1035.0,1791.0,2034351.0,0.57,557,1,0.0
16094,0.68,563,584.0,1081.0,1739.0,2114118.0,0.68,563,2,0.0
16095,1.17,575,551.0,1089.0,1717.0,2055006.0,1.17,575,2,0.821903528914
16096,0.7,525,557.0,1031.0,1677.0,2027151.0,0.7,525,1,0.581282740176
16097,0.99,581,588.0,1118.0,1706.0,2008289.0,0.99,581,1,0.995973450078
16098,0.78,576,519.0,1085.0,1581.0,1990989.0,0.78,576,1,0.879146780116
16099,0.82,564,535.0,1087.0,1624.0,1867094.0,0.82,564,1,0.751609740302
16100,3.08,580,544.0,1084.0,1605.0,1955638.0,3.08,580,1,0.978205370998
16101,0.75,593,551.0,1076.0,1604.0,1979752.0,0.75,593,1,0.576633642202
16102,0.68,578,559.0,1119.0,1614.0,1997142.0,0.68,578,2,0.0
16103,0.74,535,547.0,1149.0,1593.0,1996212.0,0.74,535,0,0.0
16104,0.72,606,527.0,1107.0,1575.0,1974331.0,0.72,606,0,0.661452960222
16105,1.51,537,540.0,1051.0,1579.0,1950664.0,1.51,537,0,0.736414329901
16106,1.06,550,540.0,1133.0,1529.0,1928021.0,1.06,550,0,0.0
16107,0.98,564,525.0,1102.0,1543.0,1898568.0,0.98,564,1,0.843165790297
16108,1.11,510,540.0,1123.0,1520.0,1902986.0,1.11,510,1,0.89800337364
16109,0.7,572,532.0,1133.0,1507.0,1896654.0,0.7,572,1,0.922940630895
16110,1.61,584,527.0,1100.0,1505.0,1915090.0,1.61,584,1,0.868527890314
16111,0.5,547,539.0,1050.0,1523.0,1923736.0,0.5,547,1,0.764027255181
16112,0.84,537,535.0,1030.0,1505.0,1928753.0,0.84,537,1,0.916808777338
16113,1.52,546,521.0,1111.0,1509.0,1910069.0,1.52,546,1,0.832119864958
16114,0.52,556,537.0,1121.0,1503.0,1907963.0,0.52,556,1,0.934299606681
16115,0.96,556,535.0,1068.0,1505.0,1931274.0,0.96,556,2,0.930791648473
16116,0.95,615,538.0,1078.0,1506.0,1925493.0,0.95,615,1,0.910235169344
16117,0.8,601,541.0,1116.0,1537.0,1964535.0,0.8,601,1,0.774246432757
16118,0.93,588,545.0,1092.0,1542.0,2008330.0,0.93,588,1,0.741012092364
16119,0.83,522,536.0,1078.0,1528.0,1983414.0,0.83,522,2,0.816722183521
16120,1.19,570,526.0,1093.0,1507.0,1932998.0,1.19,570,0,0.92376323711
16121,1.26,516,514.0,1095.0,1469.0,1888029.0,1.26,516,0,0.0
16122,1.37,510,532.0,1168.0,1490.0,1826769.0,1.37,510,0,0.0
16123,1.5,681,522.0,1104.0,1501.0,1886307.0,1.5,681,0,0.0
16124,0.93,646,525.0,1117.0,1491.0,1898257.0,0.93,646,0,0.0
16125,0.96,581,531.0,1146.0,1493.0,1915761.0,0.96,581,0,0.0
16126,0.78,571,524.0,1174.0,1484.0,1893309.0,0.78,571,1,0.0
16127,0.66,568,540.0,1080.0,1517.0,1903196.0,0.66,568,1,0.811156977709
16128,1.55,524,545.0,1109.0,1510.0,1976080.0,1.55,524,1,0.99993900948
16129,0.76,612,530.0,1065.0,1501.0,1960299.0,0.76,612,1,0.895611367045
16130,1.19,623,541.0,1137.0,1528.0,1907001.0,1.19,623,1,0.0
16131,0.69,549,553.0,1058.0,1514.0,1961746.0,0.69,549,1,0.809695743423
16132,1.0,545,550.0,1055.0,1502.0,1983886.0,1.0,545,2,0.722800183607
16133,0.79,584,549.0,1050.0,1499.0,1952270.0,0.79,584,1,0.765792773995
16134,1.08,556,534.0,1049.0,1483.0,1929933.0,1.08,556,1,0.0
16135,1.08,593,612.0,1098.0,1834.0,1933130.0,1.08,593,1,0.99541422712
16136,0.99,711,768.0,1083.0,2390.0,2495747.0,0.99,711,1,0.0
16137,1.36,646,854.0,1201.0,2721.0,2958300.0,1.36,646,1,0.0
16138,0.86,581,853.0,1143.0,2710.0,3143401.0,0.86,581,1,0.62509649109
16139,0.68,564,831.0,1063.0,2606.0,3126667.0,0.68,564,2,0.775913405899
16140,1.07,616,803.0,1074.0,2506.0,3014602.0,1.07,616,0,0.581518027821
16141,0.96,623,786.0,1165.0,2477.0,2876825.0,0.96,623,0,0.702420387624
16142,1.07,587,700.0,1135.0,2127.0,2611814.0,1.07,587,0,0.0
16143,1.86,569,716.0,1118.0,2118.0,2404635.0,1.86,569,0,0.0
16144,0.73,587,721.0,1103.0,2103.0,2431880.0,0.73,587,1,0.0
16145,0.75,561,696.0,1016.0,2123.0,2415847.0,0.75,561,1,0.0
16146,0.9,640,705.0,1006.0,2122.0,2398352.0,0.9,640,1,0.0
16147,0.73,636,689.0,1107.0,2038.0,2420848.0,0.73,636,1,0.0
16148,1.33,538,691.0,1188.0,2012.0,2377853.0,1.33,538,1,0.0
16149,0.94,673,698.0,1118.0,2022.0,2358559.0,0.94,673,1,0.0
16150,0.83,579,700.0,1100.0,1993.0,2439418.0,0.83,579,2,0.0
16151,0.85,580,693.0,1121.0,1988.0,2421690.0,0.85,580,0,0.0
16152,1.18,611,698.0,1067.0,1954.0,2421444.0,1.18,611,1,0.0
16153,1.82,580,722.0,1128.0,2004.0,2421954.0,1.82,580,1,0.0
16154,0.84,616,734.0,1141.0,2004.0,2489731.0,0.84,616,1,0.0
16155,0.92,516,747.0,1160.0,1992.0,2479248.0,0.92,516,1,0.0
16156,1.29,645,740.0,1085.0,2043.0,2532636.0,1.29,645,1,0.0
16157,0.89,652,857.0,1139.0,2394.0,2654433.0,0.89,652,1,0.0
16158,1.08,670,877.0,1167.0,2441.0,2964352.0,1.08,670,2,0.0
16159,1.16,548,863.0,1157.0,2372.0,3016782.0,1.16,548,1,0.0
16160,1.5,613,843.0,1158.0,2294.0,2962749.0,1.5,613,2,0.516017096804
16161,1.56,558,815.0,1153.0,2284.0,2849566.0,1.56,558,1,0.866926649226
16162,0.7,598,817.0,1093.0,2251.0,2770387.0,0.7,598,1,0.0
16163,1.0,599,812.0,1158.0,2251.0,2715323.0,1.0,599,1,0.0
16164,1.41,569,801.0,1198.0,2192.0,2709488.0,1.41,569,1,0.0
16165,1.51,502,805.0,1140.0,2185.0,2663335.0,1.51,502,1,0.691325677683
16166,0.87,586,820.0,1124.0,2168.0,2724042.0,0.87,586,1,0.0
16167,0.71,603,800.0,1147.0,2068.0,2727025.0,0.71,603,2,0.0
16168,1.0,655,804.0,1068.0,2164.0,2673868.0,1.0,655,0,0.0
16169,0.71,575,856.0,1099.0,2170.0,2885815.0,0.71,575,1,0.548263921449
16170,0.82,639,865.0,1110.0,2171.0,3020089.0,0.82,639,1,0.65099535015
16171,0.7,574,863.0,1102.0,2211.0,3001385.0,0.7,574,1,0.0
16172,1.11,654,898.0,1132.0,2247.0,3092537.0,1.11,654,1,0.690346607802
16173,0.91,562,896.0,1109.0,2240.0,3180158.0,0.91,562,1,0.729080878484
16174,0.66,663,932.0,1144.0,2332.0,3194885.0,0.66,663,1,0.874870692516
16175,1.03,607,943.0,1169.0,2308.0,3305294.0,1.03,607,2,0.0
16176,1.19,638,924.0,1119.0,2293.0,3270292.0,1.19,638,1,0.604188466467
16177,0.79,581,923.0,1173.0,2279.0,3203756.0,0.79,581,1,0.868184734066
16178,1.34,674,932.0,1153.0,2317.0,3163178.0,1.34,674,1,0.75778085089
16179,1.05,677,1025.0,1132.0,2668.0,3384786.0,1.05,677,1,0.0
16180,1.52,703,1107.0,1104.0,2917.0,3919599.0,1.52,703,1,0.0
16181,1.54,703,1172.0,1171.0,3142.0,4159214.0,1.54,703,1,0.0
16182,1.09,590,1192.0,1181.0,3336.0,4383653.0,1.09,590,1,0.0
16183,0.84,586,1238.0,1157.0,3513.0,4543526.0,0.84,586,1,0.0
16184,0.98,638,1251.0,1166.0,3574.0,4714872.0,0.98,638,1,0.0
16185,2.65,598,1247.0,1192.0,3569.0,4767952.0,2.65,598,1,0.891862245699
16186,0.75,570,1266.0,1133.0,3563.0,4748857.0,0.75,570,1,0.580883597319
16187,1.06,617,1274.0,1150.0,3658.0,4738420.0,1.06,617,1,0.0
16188,1.56,596,1298.0,1129.0,3663.0,4792807.0,1.56,596,1,0.821021628737
16189,1.61,641,1332.0,1185.0,3823.0,4811092.0,1.61,641,1,0.631553874292
16190,2.38,591,1352.0,1175.0,3810.0,4984895.0,2.38,591,1,0.971971907113
16191,0.96,621,1352.0,1157.0,3791.0,4968895.0,0.96,621,1,0.581681382711
16192,1.21,622,1352.0,1125.0,3756.0,4923320.0,1.21,622,1,0.878266798096
16193,1.04,564,1344.0,1157.0,3779.0,4842402.0,1.04,564,1,0.0
16194,1.25,548,1343.0,1144.0,3806.0,4861609.0,1.25,548,1,0.0
16195,1.01,638,1381.0,1101.0,3781.0,4922271.0,1.01,638,1,0.517751799348
16196,0.99,565,1377.0,1146.0,3785.0,4946249.0,0.99,565,1,0.512016567992
16197,1.29,610,1356.0,1092.0,3757.0,4961773.0,1.29,610,1,0.773527816202
16198,2.39,601,1363.0,1119.0,3669.0,4928611.0,2.39,601,1,0.98881295279
16199,0.86,572,1353.0,1119.0,3627.0,4822271.0,0.86,572,2,0.0
16200,0.89,634,1377.0,1155.0,3706.0,4794919.0,0.89,634,0,0.0
16201,0.98,649,1376.0,1122.0,3689.0,4964441.0,0.98,649,1,0.676295850375
16202,1.08,633,1417.0,1138.0,3722.0,5021904.0,1.08,633,1,0.0
16203,1.09,600,1467.0,1207.0,3870.0,5151919.0,1.09,600,1,0.0
16204,1.32,639,1493.0,1144.0,3887.0,5446318.0,1.32,639,1,0.846445143959
16205,1.45,639,1435.0,1204.0,3864.0,5417843.0,1.45,639,1,0.671654171251
16206,0.85,590,1487.0,1156.0,3872.0,5361231.0,0.85,590,1,0.0
16207,0.77,597,1490.0,1154.0,3876.0,5376515.0,0.77,597,1,0.0
16208,2.11,626,1569.0,1120.0,4062.0,5383075.0,2.11,626,2,0.500193637146
16209,1.1,591,1636.0,1167.0,4238.0,5682413.0,1.1,591,0,0.0
16210,1.09,598,1637.0,1143.0,4353.0,5808929.0,1.09,598,0,0.0
16211,0.93,570,1658.0,1199.0,4492.0,5957244.0,0.93,570,0,0.0
16212,0.74,660,1687.0,1130.0,4618.0,6096890.0,0.74,660,0,0.0
16213,0.64,701,1695.0,1147.0,4658.0,6206558.0,0.64,701,0,0.0
16214,1.26,632,1807.0,1152.0,5157.0,6404229.0,1.26,632,0,0.728126188453
16215,0.77,636,1853.0,1157.0,5120.0,6748750.0,0.77,636,0,0.0
16216,1.45,633,1852.0,1132.0,5166.0,6720009.0,1.45,633,0,0.0
16217,1.1,659,1863.0,1159.0,5158.0,6738427.0,1.1,659,0,0.0
16218,0.82,581,1865.0,1172.0,5192.0,6748727.0,0.82,581,0,0.0
16219,1.06,615,1881.0,1162.0,5255.0,6781316.0,1.06,615,0,0.0
16220,0.69,614,1885.0,1165.0,5236.0,6868924.0,0.69,614,0,0.0
16221,1.45,616,1895.0,1133.0,5246.0,6855037.0,1.45,616,1,0.0
16222,0.95,629,1941.0,1134.0,5192.0,6881624.0,0.95,629,1,0.0
16223,0.87,613,1956.0,1114.0,5277.0,6971115.0,0.87,613,1,0.0
16224,0.85,561,1963.0,1147.0,5278.0,7145343.0,0.85,561,1,0.0
16225,1.2,645,1987.0,1174.0,5295.0,7104749.0,1.2,645,1,0.0
16226,1.55,693,1972.0,1124.0,5283.0,7101264.0,1.55,693,1,0.0
16227,1.03,640,1977.0,1140.0,5322.0,7081629.0,1.03,640,2,0.0
16228,1.19,683,1998.0,1183.0,5345.0,7123941.0,1.19,683,0,0.0
16229,0.86,605,2026.0,1163.0,5335.0,7318124.0,0.86,605,0,0.0
16230,1.64,660,2033.0,1138.0,5354.0,7245817.0,1.64,660,0,0.0
16231,0.92,654,2031.0,1165.0,5363.0,7297351.0,0.92,654,0,0.0
16232,1.08,641,2049.0,1149.0,5404.0,7338264.0,1.08,641,0,0.0
16233,1.23,656,2169.0,1125.0,5595.0,7511816.0,1.23,656,0,0.0
16234,1.08,643,2173.0,1170.0,5571.0,7914029.0,1.08,643,0,0.0
16235,1.42,615,2167.0,1131.0,5527.0,7793169.0,1.42,615,0,0.0
16236,0.8,631,2160.0,1151.0,5546.0,7787145.0,0.8,631,1,0.0
16237,1.24,719,2190.0,1108.0,5621.0,7811681.0,1.24,719,1,0.0
16238,1.79,639,2234.0,1110.0,5678.0,7946169.0,1.79,639,1,0.874159383434
16239,1.5,682,2238.0,1158.0,5677.0,8055386.0,1.5,682,1,0.0
16240,1.09,653,2227.0,1124.0,5679.0,7981861.0,1.09,653,1,0.0
16241,1.04,613,2265.0,1100.0,5705.0,8001502.0,1.04,613,1,0.0
16242,1.21,603,2296.0,1113.0,5767.0,7971197.0,1.21,603,1,0.0
16243,1.15,627,2317.0,1123.0,5826.0,8155795.0,1.15,627,1,0.0
16244,0.74,642,2324.0,1112.0,5840.0,8334092.0,0.74,642,1,0.0
16245,1.7,670,2315.0,1152.0,5830.0,8264517.0,1.7,670,1,0.856626317309
16246,1.58,622,2304.0,1150.0,5874.0,8273670.0,1.58,622,1,0.0
16247,1.25,634,2337.0,1108.0,5895.0,8294227.0,1.25,634,1,0.0
16248,1.86,645,2355.0,1129.0,5939.0,8377257.0,1.86,645,2,0.0
16249,1.39,609,2373.0,1149.0,5965.0,8479990.0,1.39,609,0,0.0
16250,1.09,653,2373.0,1112.0,5950.0,8528408.0,1.09,653,0,0.0
16251,1.46,618,2433.0,1136.0,6025.0,8555461.0,1.46,618,0,0.0
16252,2.1,712,2405.0,1148.0,6047.0,8630597.0,2.1,712,1,0.0
16253,1.71,664,2465.0,1112.0,6157.0,8750526.0,1.71,664,1,0.801950038272
16254,1.13,659,2487.0,1123.0,6179.0,9015451.0,1.13,659,1,0.0
16255,1.5,672,2462.0,1133.0,6181.0,8972089.0,1.5,672,1,0.855415022478
16256,1.28,628,2482.0,1128.0,6188.0,8971990.0,1.28,628,1,0.66892569905
16257,1.16,651,2476.0,1150.0,6220.0,9038111.0,1.16,651,1,0.678113454389
16258,1.19,640,2521.0,1143.0,6240.0,9014149.0,1.19,640,1,0.652694486711
16259,1.06,651,2479.0,1158.0,6241.0,9041277.0,1.06,651,1,0.0
16260,1.16,653,2547.0,1138.0,6276.0,9124213.0,1.16,653,1,0.68815489104
16261,2.29,627,2551.0,1153.0,6305.0,9227985.0,2.29,627,1,0.995168514816
16262,1.39,638,2586.0,1147.0,6368.0,9260367.0,1.39,638,1,0.0
16263,1.42,628,2734.0,1155.0,6729.0,9520112.0,1.42,628,1,0.0
16264,1.19,638,2765.0,1142.0,6765.0,10058487.0,1.19,638,2,0.693728685042
16265,1.42,648,2798.0,1130.0,6753.0,10043452.0,1.42,648,1,0.651528648009
16266,1.25,644,2762.0,1109.0,6711.0,10050658.0,1.25,644,1,0.584319493724
16267,1.26,624,2752.0,1161.0,6785.0,9967276.0,1.26,624,1,0.0
16268,1.08,629,2778.0,1150.0,6796.0,9962941.0,1.08,629,1,0.0
16269,1.01,676,2815.0,1126.0,6793.0,10040778.0,1.01,676,1,0.647245053102
16270,1.09,681,2813.0,1133.0,6802.0,10122156.0,1.09,681,1,0.0
16271,1.74,634,2783.0,1140.0,6817.0,10108698.0,1.74,634,1,0.924564024166
16272,1.61,632,2772.0,1137.0,6876.0,10101547.0,1.61,632,2,0.763059323174
16273,1.81,646,2808.0,1146.0,6937.0,10166455.0,1.81,646,1,0.941647278667
16274,1.73,635,2830.0,1162.0,6896.0,10295919.0,1.73,635,1,0.806967096147
16275,1.06,592,2875.0,1156.0,6916.0,10280158.0,1.06,592,1,0.0
16276,1.26,632,2836.0,1122.0,6934.0,10299058.0,1.26,632,1,0.717442709413
16277,1.57,629,2855.0,1119.0,6937.0,10266701.0,1.57,629,1,0.804747156945
16278,0.98,651,2846.0,1132.0,6937.0,10229783.0,0.98,651,1,0.534465448923
16279,1.1,662,2856.0,1123.0,6908.0,10311235.0,1.1,662,1,0.534465448923
16280,1.41,651,2870.0,1141.0,6880.0,10293132.0,1.41,651,1,0.524220230939
16281,1.22,667,2872.0,1154.0,6891.0,10283636.0,1.22,667,1,0.522313135139
16282,1.06,671,2826.0,1145.0,6901.0,10354968.0,1.06,671,1,0.660894889982
16283,1.16,641,2897.0,1153.0,6923.0,10379402.0,1.16,641,1,0.0
16284,1.34,628,2864.0,1136.0,6853.0,10539201.0,1.34,628,2,0.0
16285,1.11,687,2813.0,1139.0,6844.0,10373473.0,1.11,687,0,0.0
16286,1.06,619,2807.0,1153.0,6854.0,10286753.0,1.06,619,0,0.0
16287,1.57,651,2835.0,1144.0,6853.0,10415053.0,1.57,651,0,0.786176531385
16288,0.97,679,2869.0,1162.0,6838.0,10404616.0,0.97,679,0,0.0
16289,1.46,632,2888.0,1161.0,6798.0,10471407.0,1.46,632,0,0.0
16290,1.07,618,2882.0,1122.0,6801.0,10447371.0,1.07,618,0,0.0
16291,1.71,657,2900.0,1148.0,6838.0,10480520.0,1.71,657,0,0.0
16292,1.04,652,2877.0,1155.0,6833.0,10563946.0,1.04,652,0,0.0
16293,1.27,651,2986.0,1107.0,6922.0,10665193.0,1.27,651,0,0.0
16294,1.27,645,2986.0,1152.0,6942.0,10936234.0,1.27,645,0,0.0
16295,1.22,624,2971.0,1151.0,6924.0,10884264.0,1.22,624,1,0.0
16296,1.05,659,2964.0,1144.0,6942.0,10872868.0,1.05,659,1,0.0
16297,1.33,641,2979.0,1146.0,6961.0,10857963.0,1.33,641,1,0.0
16298,1.34,655,2948.0,1160.0,6960.0,10797842.0,1.34,655,1,0.0
16299,1.58,636,2987.0,1141.0,6976.0,10867699.0,1.58,636,1,0.611712435699
16300,1.15,685,3003.0,1149.0,7057.0,10969976.0,1.15,685,1,0.0
16301,0.87,670,3028.0,1128.0,7093.0,11100885.0,0.87,670,1,0.0
16302,1.07,596,3054.0,1133.0,7147.0,11233304.0,1.07,596,2,0.0
16303,1.04,666,3100.0,1132.0,7248.0,11309113.0,1.04,666,1,0.0
16304,1.46,665,3149.0,1146.0,7224.0,11366040.0,1.46,665,1,0.600879616947
16305,1.13,661,3109.0,1162.0,7206.0,11377339.0,1.13,661,1,0.0
16306,1.02,638,3123.0,1158.0,7261.0,11348044.0,1.02,638,1,0.0
16307,1.33,669,3154.0,1163.0,7252.0,11381214.0,1.33,669,1,0.0
16308,1.55,697,3178.0,1153.0,7270.0,11415526.0,1.55,697,1,0.0
16309,1.47,655,3174.0,1183.0,7279.0,11536437.0,1.47,655,2,0.0
16310,1.29,626,3171.0,1152.0,7341.0,11624470.0,1.29,626,0,0.0
16311,0.84,606,3137.0,1147.0,7338.0,11632949.0,0.84,606,1,0.985891067152
16312,0.83,637,3142.0,1169.0,7318.0,11572526.0,0.83,637,1,0.0
16313,0.87,618,3189.0,1164.0,7342.0,11534312.0,0.87,618,1,0.0
16314,1.08,652,3179.0,1166.0,7373.0,11675496.0,1.08,652,1,0.996139502131
16315,1.13,661,3205.0,1170.0,7386.0,11622473.0,1.13,661,1,0.0
16316,0.94,670,3251.0,1182.0,7382.0,11671243.0,0.94,670,1,0.990213882828
16317,1.24,671,3225.0,1146.0,7383.0,11637976.0,1.24,671,1,0.996800198889
16318,0.82,646,3222.0,1158.0,7407.0,11690747.0,0.82,646,1,0.988672823086
16319,1.45,629,3242.0,1177.0,7378.0,11755165.0,1.45,629,1,0.996249093331
16320,1.52,641,3262.0,1196.0,7420.0,11785414.0,1.52,641,1,0.990493786093
16321,1.21,700,3244.0,1190.0,7432.0,11760217.0,1.21,700,1,0.965673218178
16322,1.1,645,3274.0,1160.0,7431.0,11835745.0,1.1,645,1,0.992005288678
16323,1.1,596,3323.0,1154.0,7472.0,11859169.0,1.1,596,1,0.986222309337
16324,1.3,605,3320.0,1174.0,7476.0,12003816.0,1.3,605,1,0.993797654674
16325,1.17,663,3308.0,1158.0,7502.0,12010624.0,1.17,663,1,0.0
16326,1.12,631,3334.0,1170.0,7527.0,12057382.0,1.12,631,2,0.0
16327,1.31,654,3325.0,1189.0,7511.0,12084711.0,1.31,654,0,0.0
16328,1.12,617,3313.0,1165.0,7528.0,12014195.0,1.12,617,0,0.0
16329,1.6,635,3334.0,1176.0,7554.0,11990793.0,1.6,635,0,0.0
16330,1.6,659,3335.0,1166.0,7596.0,12091109.0,1.6,659,0,0.0
16331,1.38,669,3334.0,1182.0,7618.0,12177441.0,1.38,669,0,0.0
16332,1.43,608,3384.0,1152.0,7652.0,12163430.0,1.43,608,0,0.0
16333,1.04,622,3324.0,1190.0,7673.0,12167127.0,1.04,622,0,0.0
16334,1.33,598,3303.0,1187.0,7679.0,12215898.0,1.33,598,0,0.0
16335,1.12,611,3348.0,1197.0,7693.0,12191544.0,1.12,611,0,0.0
16336,1.37,646,3350.0,1189.0,7690.0,12206726.0,1.37,646,0,0.0
16337,1.2,614,3340.0,1184.0,7693.0,12238107.0,1.2,614,0,0.0
16338,0.96,641,3397.0,1170.0,7746.0,12204473.0,0.96,641,1,0.812007101959
16339,1.19,668,3359.0,1195.0,7753.0,12200579.0,1.19,668,1,0.729739804778
16340,1.6,618,3400.0,1196.0,7767.0,12183417.0,1.6,618,1,0.908700163334
16341,1.2,672,3369.0,1184.0,7792.0,12267266.0,1.2,672,1,0.763166295752
16342,1.13,650,3368.0,1170.0,7780.0,12273657.0,1.13,650,1,0.836933123867
16343,1.17,629,3352.0,1174.0,7834.0,12249821.0,1.17,629,1,0.836933123867
16344,1.28,611,3414.0,1201.0,7862.0,12333285.0,1.28,611,2,0.682325205502
16345,1.0,608,3402.0,1171.0,7880.0,12385572.0,1.0,608,1,0.777847882537
16346,1.3,643,3364.0,1172.0,7869.0,12395116.0,1.3,643,1,0.871036704449
16347,0.96,613,3340.0,1163.0,7927.0,12451867.0,0.96,613,1,0.511585377626
16348,1.14,611,3364.0,1182.0,7918.0,12415014.0,1.14,611,1,0.806222237869
16349,1.03,645,3409.0,1156.0,7959.0,12468049.0,1.03,645,1,0.657347698658
16350,1.24,686,3405.0,1194.0,7974.0,12450606.0,1.24,686,2,0.0
16351,1.03,649,3400.0,1182.0,7997.0,12510567.0,1.03,649,0,0.0
16352,1.4,642,3444.0,1206.0,7995.0,12564891.0,1.4,642,0,0.0
16353,1.44,657,3450.0,1200.0,8022.0,12551294.0,1.44,657,0,0.0
16354,1.29,648,3499.0,1171.0,8065.0,12641178.0,1.29,648,1,0.997954519614
16355,1.33,628,3470.0,1198.0,8080.0,12592173.0,1.33,628,1,0.989594758235
16356,1.23,645,3476.0,1176.0,8148.0,12592532.0,1.23,645,1,0.995041908459
16357,1.26,635,3457.0,1157.0,8134.0,12618111.0,1.26,635,1,0.995812212802
16358,1.03,666,3471.0,1185.0,8146.0,12579416.0,1.03,666,1,0.988655299222
16359,1.29,602,3495.0,1187.0,8189.0,12610587.0,1.29,602,1,0.0
16360,0.89,609,3444.0,1203.0,8198.0,12651720.0,0.89,609,2,0.0
16361,0.63,611,3486.0,1199.0,8233.0,12646824.0,0.63,611,0,0.0
16362,0.93,618,3484.0,1197.0,8222.0,12612432.0,0.93,618,0,0.0
16363,0.92,613,3492.0,1192.0,8226.0,12628413.0,0.92,613,0,0.0
16364,0.86,667,3484.0,1190.0,8223.0,12664672.0,0.86,667,0,0.0
16365,0.77,644,3475.0,1207.0,8260.0,12700903.0,0.77,644,0,0.0
16366,1.09,617,3478.0,1210.0,8316.0,12764867.0,1.09,617,0,0.0
16367,1.45,606,3487.0,1190.0,8319.0,12764852.0,1.45,606,0,0.0
16368,0.99,651,3537.0,1216.0,8348.0,12808020.0,0.99,651,0,0.0
16369,1.03,603,3538.0,1198.0,8339.0,12765777.0,1.03,603,0,0.0
16370,0.9,671,3513.0,1179.0,8346.0,12783721.0,0.9,671,0,0.0
16371,1.02,644,3496.0,1225.0,8392.0,12811704.0,1.02,644,0,0.0
16372,0.78,608,3491.0,1227.0,8441.0,12908316.0,0.78,608,0,0.0
16373,1.01,641,3484.0,1223.0,8416.0,12817673.0,1.01,641,0,0.0
16374,0.97,642,3505.0,1208.0,8449.0,12896510.0,0.97,642,0,0.0
16375,0.92,635,3506.0,1175.0,8488.0,12948070.0,0.92,635,0,0.0
16376,0.93,640,3490.0,1191.0,8481.0,12890805.0,0.93,640,0,0.0
16377,0.97,621,3507.0,1224.0,8497.0,12924052.0,0.97,621,0,0.0
16378,0.84,650,3502.0,1184.0,8529.0,12937794.0,0.84,650,0,0.0
